case_id,question,target_file_name,target_page_no,file_hit@1,page_hit@1,page_hit@3,page_hit@5,mrr,retrieved,chunk_size,chunk_overlap,strategy,rerank,latency_ms,cost_usd,total_tokens
22,"2024년에 신설할 'K-스카우터' 제도는 어떤 목적을 가진 제도이며, 이를 통해 어떤 활동이 추진될 예정인가요?",2024년 주요업무 추진계획.pdf,12,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 3, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 27}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 13}]",1000,150,similarity,True,104308.40111714289,0.0,0
23,"ESG 대응 방안 중, '민·관 합동지원단'의 역할은 무엇인가요? 그리고 이를 통해 중소기업의 ESG 대응을 어떻게 도울 수 있는지 설명해주세요.",2024년 주요업무 추진계획.pdf,15,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 3, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 10}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 16}]",1000,150,similarity,True,104308.40111714289,0.0,0
24,"앙골라와 유럽연합(EU)이 고위급 파트너십을 체결한 후 2023년 12월까지 제6차 장관급 회의를 가질 계획이라고 했을 때, 이들의 공동 목표는 무엇이고 EU가 제공하는 금융 지원의 규모는 어느 정도인가요?",외교부-2024년 앙골라개황(저).pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 7}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 9}]",1000,150,similarity,True,104308.40111714289,0.0,0
25,"앙골라가 2023년에 다른 유럽 국가들과 회담을 진행하였는데, 이 중에서 특히 어느 국가의 총리와 정상급 교류를 가졌나요? 그리고 2023년 11월에 사우디-아프리카 정상회의 계기에 사우디개발기금과 앙골라 정부는 어떤 사업에 대한 계약을 체결하였나요?",외교부-2024년 앙골라개황(저).pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 19}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 9}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 18}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 18}]",1000,150,similarity,True,104308.40111714289,0.0,0
26,앙골라의 TAAG항공이 연결한 국내외 노선 개수와 이에 대한 유럽연합의 안전 조치가 일어난 시기 그리고 신국제공항의 개항 시기와 예정된 운항 계획을 각각 설명해주세요.,외교부-2024년 앙골라개황(저).pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 31}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 43}]",1000,150,similarity,True,104308.40111714289,0.0,0
27,수도 루안다를 중심으로 구축된 앙골라의 주요 교통 인프라와 그것이 앙골라 경제에 미친 영향에 대해 설명해주세요.,외교부-2024년 앙골라개황(저).pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 31}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}]",1000,150,similarity,True,104308.40111714289,0.0,0
28,"앙골라 정부의 외국인투자 유치법 개정에는 어떤 주요한 변화가 있었고, 그 변화로 인해 앞으로 앙골라 경제는 어떻게 바뀔 것으로 예상되나요?",외교부-2024년 앙골라개황(저).pdf,23,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 36}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}]",1000,150,similarity,True,104308.40111714289,0.0,0
29,"앙골라의 2022년 기준 원유 확인 매장량과 일산량, 주요 원유 수출 대상국을 각각 명시하고, 2023년 예상 원유 수출량과 원유 수출액의 변화는 어떠한가?",외교부-2024년 앙골라개황(저).pdf,25,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 25}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 7}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 25}]",1000,150,similarity,True,104308.40111714289,0.0,0
30,앙골라의 소득 불균형 지표는 어떠한가? 그리고 UNDP 인간개발지수(HDI) 조사 결과 앙골라는 어떠한 변화를 보였는가?,외교부-2024년 앙골라개황(저).pdf,32,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 32}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 7}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 3}]",1000,150,similarity,True,104308.40111714289,0.0,0
31,"2023년 기준 앙골라와의 교역규모는 얼마이며, 대앙골라 누계 투자액은 2022년 기준으로 얼마인가요?",외교부-2024년 앙골라개황(저).pdf,36,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 36}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 7}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 37}]",1000,150,similarity,True,104308.40111714289,0.0,0
32,앙골라를 중심으로 한 1994년 11월의 루사카 평화협정의 주요 내용은 무엇인가요?,외교부-2024년 앙골라개황(저).pdf,44,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 44}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 44}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 12}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 45}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 45}]",1000,150,similarity,True,104308.40111714289,0.0,0
33,"청년농 우대보증 한도를 5억으로 정하고 후계농 정책자금으로 3억을 사용한 후, 다른 정책자금으로 남은 2억을 사용하려면 우대보증이 적용되는지, 적용되지 않는다면 어떤 보증이 적용되는지?",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,22,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 3, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 4, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 10}]",1000,150,similarity,True,104308.40111714289,0.0,0
34,"금융기관에서 담보 설정시 대출가능 금액이 토지와 시설물에서 각각 시세의 80%, 60% 수준인 이유와 이에 대한 기준을 어떻게 정하는지 설명해주세요",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,25,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}, {""rank"": 2, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 3, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 12}, {""rank"": 4, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 5, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}]",1000,150,similarity,True,104308.40111714289,0.0,0
0,"2023년 국가재정운용계획 수립 절차 중, 분야별·지역별 예산협의회 및 간담회 개최 시기와 국회 제출 시기는 언제인가요?",2023_2027 국가재정운용계획 주요내용.pdf,3,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 3}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 2}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 1}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 22}, {""rank"": 5, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 6, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 15}, {""rank"": 7, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 6}, {""rank"": 8, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 38}, {""rank"": 9, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 11}, {""rank"": 10, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 9}, {""rank"": 11, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 10}, {""rank"": 12, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 7}, {""rank"": 13, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 25}, {""rank"": 14, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 24}, {""rank"": 15, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 23}, {""rank"": 16, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 5}, {""rank"": 17, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 13}, {""rank"": 18, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 19}, {""rank"": 19, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 18}, {""rank"": 20, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 4}, {""rank"": 21, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 36}, {""rank"": 22, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 23, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 24, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 34}, {""rank"": 25, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 26, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 27, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 28, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 3}, {""rank"": 29, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 4}, {""rank"": 30, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 21}]",1000,150,mmr,False,2570.6342828568136,0.0,0
